Excilon Drain Sponge 4  X 4  6ply Tray/25 pks of 2,Sterile 2's in peel-back package * Superior absorbency and fast wicking action helps reduce infections and decrease the frequency of dressing changes * Unique pre-cut T-slit conforms snugly around drains  catheters  chest tubes  I.V.'s and tracheotomies * No loose threads to fall into wound *,KE7086,12.93,23.51,Wound Care,"Kendall Gauze,Sponges,&Bandage",0.14,4,KE7086.jpg,1910,4,4,1,,,,,,,,,,
T.E.D. Knee Length- Open Toe- Medium - Regular (pair),* Designed to reduce venous stasis in the entire leg  * The clinically-proven graduated compression pattern from ankle to upper thigh helps ensure optimum blood flow velocity *  Available in small  medium and large sizes. Also available in short  regular and long lengths *  For x-large sizes  see thigh-length with belt styles and for a thigh length T.E.D *  Stocking that does not contain latex  refer to  LF  codes. * Knee Length * Open Toe * Medium (12 - 15 ) - Regular (29 -33 ) * White *,KE7115,10.12,18.4,Stockings,T.E.D. Anti-Embolism Stockings,0.02,13,KE7071.jpg,1910,0,0,0,,,,,,,,,,
Covidien Wings Underpads 30 x36   Cs/50 (Mfgr #958B10),WINGS MAXIMA underpad with spunbond non-woven topsheet  diamond-embossed and polypropylene backsheet * Super-absorbent polymer and odor controlling agent provide maximum incontinence protection and neutralize odors * Case/50,KE7157,48.27,87.76,Incontinence,Underpads - Disposable,0,4,KE7157.jpg,1910,0,0,0,,,,,,,,,,
Underpads Simplicity Disp 23  x 36   Chucks  Cs/150,23  x 36  * Designed for moderate absorbency needs * Light Blue * Features include a soft  breathable topsheet  absorbent fluff layered tissue and a polypropylene backing,KE7174,41.27,75.03,Incontinence,Underpads - Disposable,0,15,ke7105.jpg,1910,0,0,0,,,,,,,,,,
Underpads Simplicity Disp 23 x36  Chucks (Cs 15-Bgs/10),23  x 36  * 15 Bgs/10 * Designed for moderate absorbency needs * Light Blue * Features include a soft  breathable topsheet  absorbent fluff layered tissue and a polypropylene backing,KE7176,48.06,87.37,Incontinence,Underpads - Disposable,17.3,7,KE7105.jpg,1910,0,0,0,,,,,,,,,,
Kangaroo Gastrofeeding Tube w/Y Ports  20cc  20fr  Cs/5,KANGAROOTM GASTROSTOMY FEEDING TUBES: * The feeding port is incompatible with luer lock or IV connections  reducing the risk of accidental connection or infusion * Available with safe enteral connections to address the 2006 JCAHO Tubing Misconnections Sentinel Event alert * The rube is constructe * Feeding Tube with Y-Port  20mL  20FR/Ch (6.7mm)  5/cs,KE720205,195.23,354.97,Aids to Daily Living,Eating Aids,0,0,ke720205.jpg,1910,0,0,0,,,,,,,,,,
T.E.D. Knee Length- Open Toe- Large - Regular (pair),* Designed to reduce venous stasis in the entire leg  * The clinically-proven graduated compression pattern from ankle to upper thigh helps ensure optimum blood flow velocity *  Available in small  medium and large sizes. Also available in short  regular and long lengths *  For x-large sizes  see thigh-length with belt styles and for a thigh length T.E.D *  Stocking that does not contain latex  refer to  LF  codes. * Knee Length * Open Toe * Large (15 - 17.5 ) - Regular (29 -33 ) * White *,KE7203,10.09,18.35,Stockings,T.E.D. Anti-Embolism Stockings,0.1,7,KE7071.jpg,1910,0,0,0,,,,,,,,,,
Texas Catheter 1.3  Diameter W/1  Elastic Foam Strap Cs/144,Cs/144 * Texas Catheter * External Male Catheter * Individually Packaged * 1  Elastic Foam Strap * 1.3  Diameter * Contains Latex,KE730300,101.58,184.68,Urologicals,Texas Catheter,0,0,ke730300.jpg,1910,0,0,0,,,,,,,,,,
Uri-Drain Male External Catheter Standard 144 / Case,URI-DRAIN MALE EXTERNAL CATHETER: Natural latex rolled sheath * Molded one-piece construction * Large diameter connector * Large reinforced funnel area * Individually packaged * Male Catheter  Foam Strap  144/cs,KE732300,156.58,284.69,Urologicals,Male External Catheters,0,0,,1910,0,0,0,,,,,,,,,,
T.E.D. Knee Length- Open Toe- Medium - Long  (pair),* Designed to reduce venous stasis in the entire leg  * The clinically-proven graduated compression pattern from ankle to upper thigh helps ensure optimum blood flow velocity *  Available in small  medium and large sizes. Also available in short  regular and long lengths *  For x-large sizes  see thigh-length with belt styles and for a thigh length T.E.D *  Stocking that does not contain latex  refer to  LF  codes * Knee Length * Open Toe * Medium (12 - 15 ) - Long (Over 33 ) * White *,KE7480,9.62,17.48,Stockings,T.E.D. Anti-Embolism Stockings,0.1,13,KE7071.jpg,1910,0,0,0,,,,,,,,,,
Telfa Island Dressing 2 X3-3/4 Bx/50  Latex-Free,2  x 3 3/4  Bx/50 * A sterile dressing that conforms to all areas * Ideal dressing for lightly draining wounds *,KE7539,11.14,20.26,Wound Care,Kendall Dressings,0.28,7,KE7539.jpg,1910,0,0,0,,,,,,,,,,
Telfa Island Dressing 4  X 5  Bx/25,4  x 5  Bx/50 * A sterile dressing that conforms to all areas * Ideal dressing for lightly draining wounds *,KE7540,31.3,56.91,Wound Care,Kendall Dressings,0.44,2,KE7539.jpg,1910,0,0,0,,,,,,,,,,
Telfa Adhesive Island Dressing 4x8  Cs/100,TELFA ISLAND DRESSING: * Convenient  all-in-one dressing * Soft  nonwoven backing conforms around wound and seals on all four sides * Provides protection from external environment * Non-adherent won't disrupt healing tissue * Ideal dressing for lightly draining wounds * Secure dressing for central and peripheral IV sights * Adhesive Island Dressing  4  x 8   100/cs,KE7541,182.85,332.46,Wound Care,Kendall Dressings,0,0,ke7541.jpg,1910,0,0,0,,,,,,,,,,
Telfa Adhesive Dressing 4 x10  100/Case(4x25) Non-Adherent,TELFA ISLAND DRESSING: * Convenient  all-in-one dressing * Soft  nonwoven backing conforms around wound and seals on all four sides * Provides protection from external environment * Non-adherent won't disrupt healing tissue * Ideal dressing for lightly draining wounds * Secure dressing for central and peripheral IV sights * Adhesive Island Dressing  4  x 10   100/cs,KE7542,219.21,398.56,Wound Care,Kendall Dressings,0,0,ke7542.jpg,1910,0,0,0,,,,,,,,,,
Telfa Adhesive Island Dressing 4  x 14  (Box/25)     2Bx/Case,TELFA ISLAND DRESSING: * Convenient  all-in-one dressing * Soft  nonwoven backing conforms around wound and seals on all four sides * Provides protection from external environment * Non-adherent won't disrupt healing tissue. Ideal dressing for lightly draining wounds * Secure dressing for central and peripheral IV sights * Adhesive Island Dressing  4  x 14   50/cs,KE7544,137.44,249.89,Wound Care,Kendall Dressings,0,0,ke7544.jpg,1910,0,0,0,,,,,,,,,,
T.E.D. Knee Length- Open Toe- Large - Long (pair),* Designed to reduce venous stasis in the entire leg  * The clinically-proven graduated compression pattern from ankle to upper thigh helps ensure optimum blood flow velocity *  Available in small  medium and large sizes. Also available in short  regular and long lengths *  For x-large sizes  see thigh-length with belt styles and for a thigh length T.E.D *  Stocking that does not contain latex  refer to  LF  codes. * Knee Length * Open Toe * Large (15 - 17.5 ) - Long (Over 33 ) * White *,KE7594,9.62,17.48,Stockings,T.E.D. Anti-Embolism Stockings,0.1,8,KE7071.jpg,1910,0,0,0,,,,,,,,,,
T.E.D. Knee Length- Open Toe- X-Large - Reg (pair),* Designed to reduce venous stasis in the entire leg  * The clinically-proven graduated compression pattern from ankle to upper thigh helps ensure optimum blood flow velocity *  Available in small  medium and large sizes. Also available in short  regular and long lengths *  For x-large sizes  see thigh-length with belt styles and for a thigh length T.E.D *  Stocking that does not contain latex  refer to  LF  codes. * Knee Length * Open Toe * X-Large (17.5 - 20 ) - Regular (29 -33 ) * White *,KE7604,9.62,17.48,Stockings,T.E.D. Anti-Embolism Stockings,0.12,2,KE7071.jpg,1910,0,0,0,,,,,,,,,,
Red Rubber Robinson Catheters 12fr  Pack/10,12 French Bx/10 * Two opposing eyes * Smooth  rounded tip * Integral tapered funnel end * Radiopaque * Red Rubber Robinson  16  length,KE766012,7.72,14.03,Urologicals,Internal Catheters & Guide Kit,0.18,11,KE766012.jpg,1910,0,0,0,,,,,,,,,,
Red Rubber Robinson Catheters 16fr  Pack/10,16 French Bx/10 * Two opposing eyes * Smooth  rounded tip * Integral tapered funnel end * Radiopaque *,KE766016,7.94,14.43,Urologicals,Internal Catheters & Guide Kit,0.26,10,KE766012.jpg,1910,0,0,0,,,,,,,,,,
Red Rubber Robinson Catheters 18fr   Pack/10,18 French Bx/10 * Two opposing eyes * Smooth  rounded tip * Integral tapered funnel end * Radiopaque *,KE766018,9.88,17.96,Urologicals,Internal Catheters & Guide Kit,0.3,10,KE766012.jpg,1910,0,0,0,,,,,,,,,,
T.E.D. Knee Length- Open Toe- X-Large - Long (pair),* Designed to reduce venous stasis in the entire leg  * The clinically-proven graduated compression pattern from ankle to upper thigh helps ensure optimum blood flow velocity *  Available in small  medium and large sizes. Also available in short  regular and long lengths *  For x-large sizes  see thigh-length with belt styles and for a thigh length T.E.D *  Stocking that does not contain latex  refer to  LF  codes. * Knee Length * Open Toe * X-Large (17.5 - 20 ) - Long (Over 33 ) * White *,KE7802,9.62,17.48,Stockings,T.E.D. Anti-Embolism Stockings,0.06,7,KE7071.jpg,1910,0,0,0,,,,,,,,,,
Versalon Sponges 4x4 4-ply Sterile 2's 1Tray/50-Case 24,CURITY NON-WOVEN ALL-PURPOSE SPONGES: Ideal for applying ointments  prepping  wiping needles  cleaning slides and more * Rayon/polyester blend construction. Cost effective * Highly absorbent * Virtually lint-free * Sponges  4  x 4   4-Ply  Sterile 2s  2/pk  25pk/tray  24 tray/cs,KE8044,92.85,168.82,Wound Care,"Kendall Gauze,Sponges,&Bandage",0,0,,1910,0,0,0,,,,,,,,,,
Sharpstar-5 Quart Red Case/20 w/Counterbalanced Lids,SHARPSTAR IN-ROOM SYSTEM WITH SHARPSTAR LIDS: * Minimizes the potential for overfilling by stopping in the full position when it reaches maximum capacity * Unique lid design limits accidental or intentional access to container contents for pediatric  geriatric or high-risk areas * Allows for visual monitoring * Economical forced horizontal drop maximizes container volume * IN-ROOM Sharps Container  5 Qt  Transparent Red  SHARPSTAR Lid & Counter-Balanced Door  12« H x 5« D x 10ó W  20/cs,KE8507SA,159.02,289.14,Physician Supplies,Sharps-A-Gator Disposal System,0,0,ke8507sa.jpg,1910,0,0,0,,,,,,,,,,
Sharps 5 Qt Container w/Glove Box,Mounted wall enclosure secures sharps containers  keeps counter space clear  and helps prevent access to contents in high traffic areas * Contents can be viewed by hospital personnel  but unsightly items are not fully visible to patients and visitors *  These sturdy enclosures are made of ABS plastic * Glove box holder keeps gloves readily available,KE8556H,56.94,103.53,Urologicals,Male External Catheters,0,0,KE8556H.jpg,1910,0,0,0,,,,,,,,,,
Luki Specimen Trap 40cc Cs/50,Shipping Carton Size: 11 L x 11 W x 10 H,KE8884-724500,103.06,187.38,Physician Supplies,Sharps-A-Gator Disposal System,4.5,0,ke8884-724500.jpg,1910,11,11,10,,,,,,,,,,
Gravity Bag 1000 ml. Non-Sterile  cs/30,KANGAROO GRAVITY SETS: Gravity Bag  1000mL  Non-Sterile  30/cs,KE8884702500,104.74,190.43,Urologicals,Urinary Drain Bags & Accessory,0,0,ke8884702500.jpg,1910,0,0,0,,,,,,,,,,
Dover Leg Bag 17oz 20/ Case,DOVER URINE LEG BAGS: * Features an anti-reflux valve * Twist valve for easier emptying and less spill * All latex free * All bags come with leg straps included * Urine Leg Bag  Medium  17 oz/503mL Capacity  20/cs,KE8887601121,71.37,129.76,Urologicals,Leg Bags & Accessories,0,0,ke8887601121.jpg,1910,0,0,0,,,,,,,,,,
Red Rubber Robinson Catheter 10fr Bx/100,DOVER RED RUBBER ROBINSON LATEX CATHETERS: Two opposing eyes * Smooth  rounded tip * Integral tapered funnel end * Radiopaque * Single use * Sterile * Red Rubber Robinson Catheters  10FR  14 L  Latex  Sterile  100/cs,KE8887660101,81.78,148.69,Urologicals,Internal Catheters & Guide Kit,0,0,ke8887660101.jpg,1910,0,0,0,,,,,,,,,,
Rob-Nel Urethral Cath 16 Fr. Cs/100,DOVER tm ROB-NEL tm Urethral Catheters  (PVC)  16 FR,KE8888492058,84.2,153.1,Urologicals,Internal Catheters & Guide Kit,0,1,KE8888492058.jpg,1910,0,0,0,,,,,,,,,,
Yankauer Tube Only  Fine Capacity Tip  Cs/50,ARGYLE YANKAUER SUCTION INSTRUMENTS  FLEXIBLE TYPE * Nonbreakable  malleable vinyl construction with smooth inner lumen * Optional TIP TROL vent for fingertip control of suction * Optional sump tube * Sterile; single-use * Yankauer Suction Instrument  Flexible  Fine Capacity Tip without Vent  50/cs,KE8888504001,82.45,149.9,Respiratory Care,Suction Aspirator Accessories,0,0,ken8888504001.jpg,1910,0,0,0,,,,,,,,,,
Versalon Gauze Sponge 2 x2  4-Ply Pk/200,2  x 2   4 Ply  Pk/200 * Non-sterile  bulk * Ideal for applying ointments  prepping  wiping needles  cleaning slides and more * Rayon/ Polyester blend * Virtually lint-free *,KE9022,3.15,5.73,Wound Care,"Kendall Gauze,Sponges,&Bandage",0.18,21,KE9022.jpg,1910,0,0,0,,,,,,,,,,
Versalon Gauze Sponge 3 x3  4 Ply Pk/200,3  x 3   4 Ply  Pk/200 * Non-sterile  bulk * Ideal for applying ointments  prepping  wiping needles  cleaning slides and more * Rayon/ Polyester blend * Virtually lint-free *,KE9023,6.44,11.72,Wound Care,"Kendall Gauze,Sponges,&Bandage",0.4,17,KE9022.jpg,1910,0,0,0,,,,,,,,,,
Versalon Gauze Sponge 4 x4  4 Ply Pk/200,4  x 4   4 Ply  Pk/200 * Non-sterile  bulk * Ideal for applying ointments  prepping  wiping needles  cleaning slides and more * Rayon/ Polyester blend * Virtually lint-free *,KE9024,8.64,15.7,Wound Care,"Kendall Gauze,Sponges,&Bandage",0.7,200,KE9022.jpg,1910,0,0,0,,,,,,,,,,
Versalon Gauze Sponge 2 x2  3 Ply Pk/200,2  x 2   3 Ply  Pk/200 * Non-sterile  bulk * Ideal for applying ointments  prepping  wiping needles  cleaning slides and more * Rayon/ Polyester blend * Virtually lint-free *,KE9132,2.72,4.94,Wound Care,"Kendall Gauze,Sponges,&Bandage",0.16,9,KE9022.jpg,1910,0,0,0,,,,,,,,,,
Versalon Gauze Sponge 4 x4  3-Ply Pk/200,4  x 4   3 Ply  Pk/200 * Non-sterile  bulk * Ideal for applying ointments  prepping  wiping needles  cleaning slides and more * Rayon/ Polyester blend * Virtually lint-free * Case dimensions : 21 x17 x11,KE9134,7.48,13.61,Wound Care,"Kendall Gauze,Sponges,&Bandage",0.54,10,KE9022.jpg,1910,0,0,0,,,,,,,,,,
ABD Tendersorb Gauze Pads 5  x 9   Tray/36  Sterile,5  x 9   Tray/36 * Sterile 1s in peel-back package * 3 layers to wick  absorb and dispense fluids and retard fluid strike through * Wet proof moisture barrier * Absorbs more fluids than ordinary ABD pads * Sterile *,KE9190A,11.48,20.88,Wound Care,"Kendall Gauze,Sponges,&Bandage",0,0,ke9190a.jpg,1910,0,0,0,,,,,,,,,,
Tendersorb ABD Pad 7 1/2  x 8  Tray/18  Sterile,7 1/2  x 8   Tray/18 * Sterile 1s in peel-back package * 3 layers to wick  absorb and dispense fluids and retard fluid strike through * Wet proof moisture barrier * Absorbs more fluids than ordinary ABD pads * Sterile *,KE9192A,6.7,12.18,Wound Care,"Kendall Gauze,Sponges,&Bandage",0,20,ke9190a.jpg,1910,9,7,5,,,,,,,,,,
ABD Tendersorb Gauze Pads 8  x 10   Tray/18  Sterile,8  x 10   Tray/18 * Sterile 1s in peel-back package * 3 layers to wick  absorb and dispense fluids and retard fluid strike through * Wet proof moisture barrier * Absorbs more fluids than ordinary ABD pads * Sterile *,KE9194A,9.13,16.6,Wound Care,"Kendall Gauze,Sponges,&Bandage",0,0,ke9190a.jpg,1910,0,0,0,,,,,,,,,,
Sta-Put Underpads 30 x36  Case/72,STA-PUT UNDERPAD: * Provides greater bed coverage  a larger absorbent area and protection equivalent to three to four regular fluff underpads * Designed with wings that tuck under mattress to keep pad smooth and in position on the bed * Contains POLY-FRESH super absorbent polymer for extra dryness and odor control * Reduce costs by eliminating the need for multiple underpads * Underpad  30  x 36   Fluff/ Polymer  Lt. Blue  6/bg  8 bg/cs,KE959,62,112.73,Incontinence,Underpads - Disposable,0,4,ke959.jpg,1910,0,0,0,,,,,,,,,,
Electrode 2 x 2-1/4  Reusable Square Self-Adhering  48/PK,Electrode  2  x 2¬   Square  Self-Adhering  Reusable  Model 7022  48/pk (Continental US Only),KENET88025,15.67,28.48,Electrotherapy,Electrodes & Accessories,0,1,KENET88025.jpg,1910,2,2,0,KENET88025.jpg,,,,,,,,,
Sports Theme Kick Sack Countertop Display  Pk/24,Great for outdoor play  these Sports Theme Kick Sacks guarantee to provide hours of fun * Display comes with the following styles: basketball  baseball  soccer ball  tennis ball and volleyball * Balls are made of woven string and are filled with beads * Each ball comes with a UPC label on the bottom * Not for children under 3 * Display measures 8  x 3 3/4  x 6 1/4  and each kick sack is approximately 2  in diameter * Countertop display comes with 24 pieces *,KK694,44.01,80.01,Aids to Daily Living,Ergonomic Products,0,5,KK694.jpg,1972,0,0,0,KK694.jpg,KK694-1.jpg,,,,,,,,
Emoticon Stress Ball Countertop Display  Bx/24,Squeezable plastic foam balls printed with fun faces that easily fit in your hand to quickly relieve stress * Balls measure approximately 3  in diameter * Comes in 12 assorted styles * Comes packaged with a hang tag *,KM002,34.43,62.6,Exercise & Physical Therapy,Hand/Wrist Exercise Products,1.7,0,KM002.jpg,1972,0,0,0,KM002.jpg,,,,,,,,,
KN95 Mask Particulate Respirator Disposable  Bg/50,Anti-Dust * Anti-Spray * Each mask is individually sealed in a plastic bag * Individually Sealed * Bulk Pk/50 individually sealed in a plastic sealed bag *,KN95,40.35,73.36,Physician Supplies,Masks,0,10,KN95.jpg,2318,0,0,0,KN95.jpg,KN95-1.jpg,KN95-2.jpg,,,,,,,
KN95 Mask Particulate Respirator Disposable  Cs/1000,20 boxes of 50 make up the case of 1000 * Anti-Dust * Anti-Spray * Each mask is individually sealed in a plastic bag *,KN95CS,836.52,1520.95,Physician Supplies,Masks,0,0,,2318,0,0,0,,,,,,,,,,
KLIP Walker   X-Small   Red 4-Wheeled,Extra Small * The 4-Wheeled Klip with front swivel wheels allows the user to turn and provides maximum maneuverability * Recommended for those with Cerebral Palsy and other neurological conditions * Height adjustable to ensure proper fit and accommodate future growth * Foot-Activated swivel wheel lock with an audible 'click' for easier and greater control * On/off one-directional rear wheels prevents walker from rolling backwards * Simple to disengage when walking skills improve * Latex-free handgrips with flanged ends reduce strain on user?s hands * Folds easily for compact storage and transport * 3-year limited warranty *  Width inside handles 13.5  * Handle Height 16 -19.5  * Outside Dimension 23  x 23  * Weight Capacity 75 lbs * Product Weight 9 lbs.,KP410,132.26,240.47,Mobility Products,"Walkers - Specialty, Accessori",9,0,KP410.jpg,2250,0,0,0,KP410.jpg,,,,,,,,,
KLIP Walker  Small   Red 4-Wheeled,Small * The 4-Wheeled Klip with front swivel wheels allows the user to turn and provides maximum maneuverability * Recommended for those with Cerebral Palsy and other neurological conditions * Height adjustable to ensure proper fit and accommodate future growth * Foot-Activated swivel wheel lock with an audible 'click' for easier and greater control * On/off one-directional rear wheels prevents walker from rolling backwards * Simple to disengage when walking skills improve * Latex-free handgrips with flanged ends reduce strain on user?s hands * Folds easily for compact storage and transport * 3-year limited warranty *  Width inside handles 14  * Handle Height 21 -27  * Outside Dimension 24  x 31  * Weight Capacity 85 lbs * Product Weight 11 lbs.,KP420R,136.52,248.22,Mobility Products,"Walkers - Specialty, Accessori",11,0,KP420R.jpg,2250,0,0,0,KP420R.jpg,,,,,,,,,
KLIP  Walker  w/Seat  Medium Blue  4-Wheeled   (Each),The is a lightweight posterior gait trainer for kids  teens and young adults with special needs who require support and assistance with their day-to-day walking * Placed behind the user  the is open in the walking position and allows freedom of movement while it promotes walking in an upright position * It is recommended for those with Cerebral Palsy and other neurological conditions * The can also be used in the anterior position for all sizes other than the XS size *  Specs: Width inside Handles  16  Handle Height  24 -32  Seat to Floor Height  14  - 21  Outside Dimension (Open at Base)  23  x 35  Product  Weight  17 lbs. Weight Capacity  150 lbs.,KP530,225.05,409.18,Mobility Products,"Walkers - Specialty, Accessori",17,0,KP530.jpg,2250,0,0,0,KP530.jpg,,,,,,,,,
Sling Seat  Small,For use with #KP530 * Adjustable cushioned sling seat provides partial weight bearing and properly positions user?s pelvis,KP810S,92.48,168.14,Mobility Products,"Walkers - Specialty, Accessori",0,0,KP810S.jpg,2250,0,0,0,KP810S.jpg,,,,,,,,,
Kinesiology Tape  2  x 16.5' Beige,Body Armor© Elastic Tape is an elastic sport and therapy tape made especially for use in applied Kinesiology * Kinesiology tape is used worldwide by athletic trainers and physicians alike because it provides portable and immediate treatment of muscle  fascia and tendon symptoms and for performance enhancement by way of continuous receptor stimulation * The natural healing process is enhanced due to improved circulation in the taped areas *  * Latex-free *,KT215BG,10.47,19.04,Wound Care,Athletic Sports Tape/Kinesio,0.2,43,KT215BG.jpg,1203,3,3,2,KT215BG.jpg,KT215BG-3.jpg,KT215BG-4.jpg,,,,,,,
Kinesiology Tape  2  x 16.5' Blue,Body Armor© Elastic Tape is an elastic sport and therapy tape made especially for use in applied Kinesiology * Kinesiology tape is used worldwide by athletic trainers and physicians alike because it provides portable and immediate treatment of muscle  fascia and tendon symptoms and for performance enhancement by way of continuous receptor stimulation * The natural healing process is enhanced due to improved circulation in the taped areas * * Latex-free *,KT215BL,9.61,17.46,Wound Care,Athletic Sports Tape/Kinesio,0.2,23,KT215BL.jpg,1203,3,3,2,KT215BG.jpg,KT215BG-3.jpg,KT215BG-4.jpg,,,,,,,
Kinesiology Tape  2  x 16.5' Black,Body Armor© Elastic Tape is an elastic sport and therapy tape made especially for use in applied Kinesiology * Kinesiology tape is used worldwide by athletic trainers and physicians alike because it provides portable and immediate treatment of muscle  fascia and tendon symptoms and for performance enhancement by way of continuous receptor stimulation * The natural healing process is enhanced due to improved circulation in the taped areas *  * Latex-free *,KT215BLK,9.98,18.14,Wound Care,Athletic Sports Tape/Kinesio,0.2,37,KT215BLK.jpg,1203,3,3,2,KT215BG.jpg,KT215BG-3.jpg,KT215BG-4.jpg,,,,,,,
Lo-Boy Whirlpool 105 Gallon Stationary,The Lo-Boy combines full-body immersion with easy access and the ability to treat various extremity regions along with hip and back areas * These long and shallow units are designed at a lower height with ease of access * With the addition of an Adjustable Head Rest  the patient's upper back  shoulder and neck areas can also be treated * This option provides a standard stationary unit * Product Function: *For use on whole back  shoulder * Product Details: * Material:  Stainless Steel * Legacy Model:  DF-6618  JO-315C * Appropriate for:  Athletic Trainer   Physical Therapy * Capacity in Liquid Volume: 105 gallons * Body Treatment Location(s):  sitting neck * Internal Length:  66  * Internal Width:  24  * Internal Depth:  18  * Certification(s): MET  CE,L-105-S,10629.63,19326.6,Hydrotherapy,Whirpools & Accessories,270,0,l-105-s.jpg,1264,0,0,0,,,,,,,,,,
Lo-Boy Whirlpool 75 Gallon Mobile,The Lo-Boy combines full-body immersion with easy access and the ability to treat various extremity regions along with hip and back areas * These long and shallow units are designed at a lower height with ease of access * With the addition of an Adjustable Head Rest  the patient?s upper back  shoulder and neck areas can also be treated * This option provides a standard mobile unit * Product Function: For use on upper back * Product Details * Material:  Stainless Steel * Legacy Model: JO-312 * Appropriate for: Athletic Trainer   Physical Therapy * Capacity in Liquid Volume: 75 gallons * Body Treatment Location(s): sitting upper back * Internal Length: 52  * Internal Width: 24  * Internal Depth: 18  * Certification(s): MET  CE,L-75-M,9002.96,16369.02,Hydrotherapy,Whirpools & Accessories,200,0,l-75-m.jpg,1264,0,0,0,,,,,,,,,,
Lo-Boy Whirlpool 75 Gallon Stationary,The Lo-Boy combines full-body immersion with easy access and the ability to treat various extremity regions along with hip and back areas * These long and shallow units are designed at a lower height with ease of access * With the addition of an Adjustable Head Rest  the patient?s upper back  shoulder and neck areas can also be treated * This option provides a standard stationary unit * Product Function: *For use on upper back * Product Details - * Material:  Stainless Steel * Legacy Model:  JO-315 * Appropriate for:  Athletic Trainer   Physical Therapy * Capacity in Liquid Volume:  75 gallons * Body Treatment Location(s):  sitting upper back * Internal Length:  52  * Internal Width:  24  * Internal Depth:  18  * Certification(s):  MET  CE,L-75-S,9456.99,17194.54,Hydrotherapy,Whirpools & Accessories,210,0,l-75-s.jpg,1264,0,0,0,,,,,,,,,,
Lo-Boy Whirlpool 90 gallon Mobile,The Lo-Boy combines full-body immersion with easy access and the ability to treat various extremity regions along with hip and back areas * These long and shallow units are designed at a lower height with ease of access * With the addition of an Adjustable Head Rest  the patient's upper back  shoulder and neck areas can also be treated * This option provides a standard mobile unit * Product Function: *For use on upper back * Product Details * Material:  Stainless Steel * Legacy Model:  JO-312B * Appropriate for:  Athletic Trainer   Physical Therapy * Capacity in Liquid Volume:  90 gallons * Body Treatment Location(s): sitting neck * Internal Length:  60  * Internal Width:  24  * Internal Depth:  18  * Certification(s):  MET  CE,L-90-M,9560.29,17382.36,Hydrotherapy,Whirpools & Accessories,220,0,l-90-m.jpg,1264,0,0,0,,,,,,,,,,
Lo-Boy Whirlpool 90 Gallon Stationary,The Lo-Boy combines full-body immersion with easy access and the ability to treat various extremity regions along with hip and back areas * These long and shallow units are designed at a lower height with ease of access * With the addition of an Adjustable Head Rest  the patient?s upper back  shoulder and neck areas can also be treated * This option provides a standard stationary unit * Product Function: *For use on upper back * Product Details * Material: Stainless Steel * Legacy Model:  DF-6018   JO-315B * Appropriate for: Athletic Trainer   Physical Therapy * Capacity in Liquid Volume:  90 gallons * Body Treatment Location(s): sitting neck * Internal Length:  60  * Internal Width:  24  * Internal Depth:  18  * Certification(s): MET  CE,L-90-S,10040.75,18255.9,Hydrotherapy,Whirpools & Accessories,230,0,l-90-s.jpg,1264,0,0,0,,,,,,,,,,
Lo-Boy Whirpool Bath Mobile,These long and shallow units are designed for easy access *  The lower height makes the Lo-Boy ideal for pediatric and geriatric patients requiring hydrotherapy treatment * The Lo-Boy can provide treatment of various extremity regions along hip and back areas * With the addition of an optional Head Rest (-HR)  the patient's upper back  shoulder and neck areas can be treated *  The Lo-Boy Series is available in 75  90 and 105 gallon capacities in both mobile and stationary styles * OUTSIDE TANK DIMENSIONS L x W x D (mm's) * 66  x 24  x 18  (1676 x 610 x 457) *,L105M,10125.5,18410,Hydrotherapy,Whirpools & Accessories,250,0,l105m.jpg,1264,0,0,0,,,,,,,,,,
LifeDop 150 with 2 MHz Probe,The LifeDop150 is a non-display handheld doppler with superior sound quality  that accepts all non-directional LifeDop probes * The 2 MHz Obstetrical probe  with wide-angle beam  is optimized  for deep penetration for late term pregnancy  and larger patients,L150-SD2,566.74,1030.44,Diagnostics,Fetal Dopplers,0,0,L150-SD2.jpg,1884,0,0,0,L150-SD2.jpg,,,,,,,,,
LifeDop Summit Doppler w/8 MHz Vascular Probe,The LifeDop150 is a non-display handheld doppler with superior sound quality  that accepts all non-directional LifeDop probes * Comes with an 8 MHz probe *,L150-SD8,596.65,1084.8,Diagnostics,Dopplers,0,0,L150-SD8.jpg,1884,0,0,0,L150-SD8.jpg,,,,,,,,,
LifeDop Doppler w/5MHz  Probe,Superior sound quality * Extended battery life * Enhanced probe sensitivity * One-year full warranty * The large  informative display shows battery life  signal quality and extended 50 to 220 bpm heart rate * The 5 MHz vascular probe is designed to ease location of deeper vessels * The medium width beam and pencil-style shape provides optimum sensitivity and ease of use *,L250-SC5,925.88,1683.41,Diagnostics,Fetal Dopplers,0,0,L250-SC5.jpg,1884,0,0,0,,,,,,,,,,
LifeDop Summit Doppler w/2 MHz Vascular Probe,Full-featured handheld device with a large display that indicates heart rate and battery status * Rechargeable batteries and recharger included * The 2 MHz obstetrical probe  with wide-angle beam  is optimized for deep penetration for late term pregnancy  and larger patients *,L250R-SD2,870.35,1582.45,Diagnostics,Dopplers,0,0,L250R-SD2.jpg,1884,0,0,0,L250R-SD2.jpg,,,,,,,,,
